,id,dish,ingredients
747,70000001045193961,Омлет с томатами и козьим сыром,"Омлет из трех яиц, козий сыр и обжаренные томаты с добавлением тимьяна"
748,70000001045193961,Пашот на тосте с лососем и авокадо,"Яйцо пашот, гречневый тост, лосось, авокадо и два вида соуса : сметанный и голландез"
749,70000001045193961,Сырники с чатни из нектарина,С медовым каймаком
750,70000001045193961,"Пшенотта с тыквой, яйцом пашот и беконом","Пшенная каша с пюре из тыквы, яйцом пашот, беконом и сыром пармезан"
751,70000001045193961,Боул с гречкой,"Гречка, яйцо пашот, спелый авокадо, обжаренные шампиньоны, сыр пармезан с салатом из свежих овощей"
752,70000001045193961,Вафля с креветками,"Вафля с тигровыми креветками, маринованными в соевом соусе томатами с мёдом, и кокосовым каймаком"
753,70000001045193961,"Брокколи с беконом, яйцом пашот и соусом блю чиз","Свежий брокколи с беконом, яйцом пашот и соусом блю чиз, подаётся с чиабаттой"
754,70000001045193961,Драники из кабачка с лососем,"Драники из цукини и моркови с малосольным лососем, солёным огурцом, яйцом пашот и сметаной"
755,70000001045193961,ЗАВТРАК-СЕТ,"Действует до 12 июня! Дорогие гости, мы принимаем участие в Фестивале завтраков Сибири и представляем наш супер-сет! В него будет входить нежная овсяная каша на сливках с брусничным конфитюром с мёдом, а также кедровый орех. А на второе Вас ждет воздушный круассан с ростбифом, грибным жульеном и все это в сочетании яркой черешней! Ждём в гости)"
756,70000001045193961,Неаполитанский с лососем и киноа,"Слабосолёная семга в сочетании с свежими овощами, киноа, заправляется кисло-сладким соусом маракуя"
757,70000001045193961,Салат Деревенский,"Огурец, томаты, болгарский перец, хумус морковный, лук красный, сыр фета, листья шпината, маслины, кинза, семена тыквы"
758,70000001045193961,Айдахо с сочным ростбифом,"Маринованный ростбиф, огурцы Кимчи, маринованный лучок, томаты черри, печеный картофель, лист салата, соус Цезарь"
759,70000001045193961,Цезарь с цыплёнком,"Куриное филе, приготовленное по технологии Су-вид, лист салата, сыр Пармезан, томаты черри, соус Цезарь"
760,70000001045193961,С креветками и домашним сыром,"Тигровая креветка, томаты, авокадо, красный лук, киноа, кунжут и кинза с горчично-медовым соусом"
761,70000001045193961,Ленивые равиоли с соусом болоньезе,"Паста в сливочно-винном соусе с соусом болоньезе, украшается зеленью и сыром пармезан"
762,70000001045193961,Паста с лососем и брокколи,"Нежное филе семги, брокколи и вяленные томаты, в соусе чимичурри"
763,70000001045193961,Паста с цыпленком и грибами в сливочном соусе,"Домашняя паста с нежным филе цыпленка, шампиньонами в сливочном соусе"
764,70000001045193961,Паста в соусе Том Ям,"Креветки, кальмары, томаты черри, сливочный соус и паста том ям, оформляется сыром пармезан"
765,70000001045193961,Карбонара,"Домашняя паста из твёрдых сортов пшеницы, бекон, сливочно-яичный соус, сыр пармезан"
766,70000001045193961,Куриный с лапшой,"Куриное филе, домашняя лапша, картофель, морковь. Подается с сухариками"
767,70000001045193961,Марсельская уха,"Пряный суп с филе палтуса, тигровыми креветками, томатами, том ям и чили пастой"
768,70000001045193961,Сырный суп,"Нежный крем-суп на основе сыра и картофеля, с беконом и крутонами"
769,70000001045193961,Крем-суп из брокколи,"Суп из брокколи на сливках, подаётся с сухариками"
770,70000001045193961,Окрошка с филе цыплёнка,"Нежное филе цыплёнка, свежие и отварные овощи, подаётся с квасом и сметаной"
771,70000001045193961,Куриное филе с птитим и грибным соусом,"Куриное филе с пастой птитим в соусе песто, подаётся с грибным соусом, миксом семян и свежим салатом из огурца, черри и редиса"
772,70000001045193961,Филе палтуса с цукини,Обжаренное филе судака с нежным пюре из брокколи
773,70000001045193961,Бефстроганов с картофельным пюре,"Бефстроганов с картофельным пюре, маринованными огурцами и сыром пармезан"
774,70000001045193961,Буженина с картофелем бэби,"Свиная шея с дольками картофеля бэби, салатом Коул Слоу и горчичным соусом"
775,70000001045193961,Сэндвич с бужениной и Коул Слоу,"Пшеничный тостовый хлеб с бужениной, салатом Коул Слоу и томатами"
776,70000001045193961,Сэндвич с цыплёнком и беконом,"Пшеничный тостовый хлеб с соусом цезарь, томлёным филе цыплёнка, томатами, беконом и сыром пармезан"
777,70000001045193961,Круассан с тунцом,"Воздушный круассан с тунцом, слайсами редиса, красным луком и свежим огурцом"
778,70000001045193961,Сэндвич с печёными овощами и брынзой,"Пшеничный тостовый хлеб с печёными маринованными овощами, сыром брынза, томатно-чесночным соусом и кинзой"
779,70000001045193961,Сэндвич с ростбифом,"Чиабатта с сочным ростбифом, томатной сальсой, соусом цезарь и сыром пармезан"
780,70000001045193961,Сэндвич с лососем,"Хрустящий круассан со слабосолёным лососем, творожным соусом, свежим огурцом, маслинами и красным луком"
781,70000001045193961,Круассан с малиной,"Новозеландское сливочное масло, итальянская мука, малина, перетёртая с сахаром"
782,70000001045193961,Круассан творожный,Классический круассан с начинкой из творога и сливок. Украшен апельсиновыми цукатами и сахарной пудрой
783,70000001045193961,Слойка Синнабон,Слоёная бриошь с сахаром и корицей покрыта сырным кремом и карамелизированным фундуком
784,70000001045193961,Слойка с брусникой и яблоком,"Слоёное тесто из итальянской муки и новозеландского сливочного масла, с начинкой из ягод смородины и яблок, с добавлением сахара"
785,70000001045193961,Круасан классический,Воздушный круассан из итальянской муки и новозеландского сливочного масла
786,70000001045193961,Пирожное Наполеон,"Слоёное бездрожжевое тесто, крем на основе сгущенного молока, яиц и стручковой ванили. Оформляется сахарной пудрой и свежей клубникой"
787,70000001045193961,Пирожное Павлова с клубнично-лимонной начинкой,"Воздушная меренга, внутри клубничный соус и лимонный крем, украшена свежей ягодой"
788,70000001045193961,Тарталетка с голубикой,"Основа из песочного теста, заварной крем и свежая голубика"
789,70000001045193961,Эклер карамельный,"Заварное тесто, карамельная начинка, арахис, карамельная глазурь"
790,70000001045193961,Муравейник,"Песочное тесто, крем из варёного сгущенного молока, посыпка из шоколадной крошки"
791,70000001045193961,Тарталетка с клубникой,"Основа из песочного теста, заварной крем и свежая клубника"
792,70000001045193961,Картошка,"Ванильный бисквит, фундучное пралине в сочетании с ромом и шоколадными шариками"
793,70000001032775451,Цезарь с тигровыми креветками,"Креветки тигровые, салатный микс, пармезан, крутоны, соус Цезарь, томаты. вес 170 гр"
794,70000001032775451,Салат Греческий,"Салатный микс, свежие томаты черри, огурец, болгарский перец, сыр Фета, маслины, лук красный, масло оливковое, зелень"
795,70000001032775451,Салат Оливье с курицей и яблоком,"Запеченое куриное филе, отварные картофель, морковь, яйцо, свежий огурец, яблоко, майонез, зелень"
796,70000001032775451,Салат Томич,"Говядина запеченая, томаты, оливковое масло, маринованный огурец, лук, зелень"
797,70000001032775451,Салат Сибирский кедр,"Говядина запеченая, салатный микс, томаты черри, огурец, кедровый орех, масло оливковое"
798,70000001032775451,Салат Мимоза с копченой скумбрией,"Подкопченая скумбрия, отварной картофель, морковь, яйцо, свежая зелень"
799,70000001032775451,Салат Приморский с семгой,"Подкопченая семга, отварной картофель, свежие томаты, лук, сметана"
800,70000001032775451,Салат Цезарь с курицей,"Куриная грудка гриль, салатный микс, томаты черри, соус Цезарь, крутоны остро-чесночные, сыр Пармезан, зелень"
801,70000001032775451,Щука Фаршированная,вес 1500гр
802,70000001032775451,Утка фаршированная яблоками и куриной печенью,Вес 2500 гр.
803,70000001032775451,Канапе из блинов с красной рыбой и икрой,1000 гр
804,70000001032775451,Шашлык из свинины с беконом и сыром,нежная шея свинины с сыром завернутая в бекон.
805,70000001032775451,Драник с семгой и сливочно-икорным соусом,
806,70000001032775451,Котлеты домашние с картофельным пюре,"Мясная котлета, нежное пюре с квашеной капустой."
807,70000001032775451,Бефстроганов с грибами и картофельным пюре,
808,70000001032775451,Драник с молодой телятиной на луковой подушке со шкварками,Подаются с соусом
809,70000001032775451,Брускетта с сельдью,вес 45 гр
810,70000001032775451,Волован с творожным сыром и креветкой,вес 40гр
811,70000001032775451,Сковородочка с молодым картофелем и лесными грибами,Подается с овощами и сметаной
812,70000001032775451,Сковородочка с молодым картофелем и шпиком,Подается с овощами
813,70000001032775451,Сковородочка с курицей и овощами,"Филе куриное, обжаренное с луком, томатами, болгарским перцем и баклажаном"
814,70000001032775451,Сковородочка со свининой по-деревенски,"Филе свинины, обжаренное с лучком, томатами, болгарским перцем"
815,70000001032775451,Сковородочка с телятиной и овощами,"Филе говядины, обжаренное с луком, томатами, болгарским перцем"
816,70000001032775451,Сковородочка с кетой и овощами,"Обжаренное филе кеты с луком, болгарским перцем, стручковой фасолью, цветной капустой, брокколи"
817,70000001032775451,Пельмени с бульоном из лесных грибов,Подаются со сметаной
818,70000001032775451,Вареники с творогом,Подаются со сметаной
819,70000001032775451,Вареники с вишней,подаются со сметаной и вишневым вареньем
820,70000001032775451,Борщ с говядиной со сметаной,"Подается с гренками, салом копченым, соленым, сметаной, хреном и грочицей"
821,70000001032775451,Суп с лапшой по-домашнему с лесными грибами,Подается со сметаной
822,70000001032775451,Солянка сборная мясная со сметаной,подается со сметаной и лимоном
823,70000001032775451,Крем-суп с шампиньонами и гренками,
824,70000001032775451,Сельдь по-русски,"Малосоленое филе сельди, отварной картофель, маринованный лук, лист салата, зелень"
825,70000001032775451,Мясная нарезка,"Копченые свинина, говядина, колбаса, подается с овощами, хреном и горчицей"
826,70000001032775451,Закуска Сибирская,"Сало соленое, копченое, отварной картофель, маринованный огурец,подается с горчицей и аджикой"
827,70000001032775451,Овощная нарезка,"Свежие томат, огурец, болгарский перец, морковь, редис, лук красный, зелень"
828,70000001032775451,Сырная нарезка,"Сыры Швецарский, Пармезан, Фета, подается с медом и грецким орехом"
829,70000001032775451,Ассорти из лесных грибов,"Маринованные лесные грибы, подаются с маринованным луком и маслом"
830,70000001032775451,Огурчики маринованные,
831,70000001032775451,Капуста квашенная,
832,70000001032775451,Гренки чесночные с прованскими травами,Подаются со сметанно-чесночным соусом
833,70000001032775451,Эспрессо,
834,70000001032775451,Американо,
835,70000001032775451,Капучино,
836,70000001032775451,Латте,
837,70000001032775451,Латте Макиато с сиропом,
838,70000001032775451,Кофе Гляссе,
839,70000001032775451,Какао с маршмеллоу,
840,70000001032775451,Густой горячий шоколад,
841,70000001032775451,Большой Латте,
842,70000001032775451,Большой Капучино,
843,422740746183350,Стейк Рибай,"Стейк из мраморной говядины, вырезается из подлопаточной части туши, имеет большое количество жировых прожилок.Цена указана за 100г сырого мяса."
844,422740746183350,Мешок по разбойничьи,"Драник, фаршированный свининой, болгарским перцем, луком. Подается с соусом Демиглас, томатами черри и грибами вешенки."
845,422740746183350,Тигровые креветки на гриле,
846,422740746183350,Домашние колбаски гриль,Куриные или мясные колбаски гриль собственного приготовления. Подается с тушеной капустой и картофельным пюре.Цена указана за 100г сырых колбасок.
847,422740746183350,Салат с морепродуктами,"Кальмары и креветки, обжаренные на гриле, микс салатов и помидорки черри, заправляется тайским соусом."
848,422740746183350,Семга гриль,"Стейк из филе семги, подается лимоном."
849,422740746183350,Бургер мясной/куриный,"Булочка собственного производства, огурец маринованный, красный лук,котлета из говядины и свинины, пикантно-овощной соус. Подается с картошкой фри и кетчупом."
850,422740746183350,Антрекот из свинины,Свиная вырезка в фирменном маринаде от шеф-повара обжаривается на гриле.
851,422740746080455,Большой банкетный зал,"Банкетный зал располагается на втором этаже ресторана. Благодаря такому зонированию, гости, заказавшие банкет, чувствуют себя крайне комфортно и уединённо.Банкетный зал светлый и просторный, вместимостью до 180 человек.Обновлённый интересный интерьер делает пребывание в нашем заведении комфортным. А классными фото из нашего заведения можно поделиться с друзьями!"
852,422740746080455,Малый банкетный зал,Банкетный зал в светлых тонах вмещает в себя до 50 человек.Обстановка в зале торжественная и элегантная.Зал находится на первом этаже и имеет отдельный вход для гостей заведения.
853,422740746080455,VIP зал,"Банкетный VIP зал вместимостью до 20 человек. Уютный зал индивидуально подходящий для небольших мероприятий. Уютная обстановка ,качественное обслуживание сделают ваше общение ещё более незабываемым."
854,70000001024853369,Меню,
855,70000001024853369,Рисовая с маслом на молоке,Классическая каша из отварного риса на молоке и добавлением кубика масла.
856,70000001024853369,Овсяная с маслом на молоке,Овсянка приготовленная на молоке с добавлением кубика масла.
857,70000001024853369,Манная на молоке с халвой и миндальными слайсами,Манная каша приготовленная с халвой на молоке. Украшается халвой и миндальными лепестками.
858,70000001024853369,Гречневая с арахисовой пастой и бананом в карамели,"Гречневая каша приготовленная вместе с арахисовой пастой, украшенная закарамелизированным бананом и арахисом."
859,70000001024853369,"Гречневая с пармезаном, яйцом и сыром дорблю","Густая гречневая каша на сливках с пармезаном и яйцом пашот (сварено без скорлупы в горячей воде), посыпанная грецким орехом, дорблю и пармезаном. Украшается микрозеленью гороха."
860,70000001024853369,Сырники соленые с пармезаном,
861,70000001024853369,Сырники классические с шоколадом и орехом,
862,70000001024853369,"Сырники с маком, творожным кремом и вишневым соусом",
863,70000001024853369,Бейгл с ростбифом,"Ростбиф, томат, огурец, руккола, «Пармезан», заправка"
864,70000001024853369,Бейгл с беконом и яйцом пашот,"Бекон, томат, яйцо пашот, руккола, пармезан, специи, заправка"
865,70000001024853369,Бейгл с лососем и авокадо,"Лосось, авокадо, руккола, заправка"
866,70000001024853369,Шакшука с моцареллой,Глазунья с томатами и репчатым луком – национальное израильское блюдо.
867,70000001024853369,"Глазунья с беконом, творожным сыром и зеленью",
868,70000001024853369,Омлет с курицей и грибами в сливочном соусе со шпинатом,
869,70000001024853369,"Скрэмб с ростбифом, вялеными черри и миксом салата",
870,70000001024853369,"Глазунья с колбаской, бобами и томлеными томатами",
871,70000001024853369,Омлет с лососем и авокадо,
872,70000001024853369,Круассан с шоколадом и бананом,"Круассан с шоколадным соусом, бананом, украшенный фундуком и сахарной пудрой, шоколадными топингом и стружкой."
873,70000001024853369,Круассан с творожным кремом и клубникой,"Круассан с клубникой и соусом Креметта, украшенный фундуком, шоколадной стружкой, клубничным топингом и сахарной пудрой."
874,70000001024853369,Круассан с ростбифом и сочными томатами,"Горячий сытный круассан с маринованным ростбифом, соусом Креметта, сочными томатами, листом фриллиса и свежим огурцом."
875,70000001024853369,"Круассан с лососем, яйцом пашот и соусом голландез","Горячий сытный круассан с лососем, соусом голландез, яйцом пашот, огурчиком, листом фриллиса и соусом Креметта."
876,70000001024853369,Греческий,"Огурец, томат, перец болгарский, сыр Фета, лист салата, оливки, лук, оливковое масло, лимонно-медовая заправка."
877,70000001024853369,Фарфалле,"Фарфалле, томат, говядина, перец болгарский, огурец, сыр «Пармезан», заправка."
878,70000001024853369,Цезарь с курицей,"Куриное филе, томаты «Черри», салат Айсберг, сухари, соус «Цезарь», сыр «Пармезан»."
879,70000001024853369,Салат с рваной свининой,"Рваная свинина, картофельные дольки, корнишоны, томаты ""Черри"", салат айсберг, заправка."
880,70000001024853369,Салат с нежной куриной печенью и свежими овощами,"Куриная печень, томат, огурец, красный лук, вяленая клюква, кедровый орех, микрозелень."
881,70000001024853369,"Салат с копченой грудкой, грушей и сыром Дор-Блю","Копченая грудка, груша, руккола, томаты черри, заправка."
882,70000001024853369,Салат с ростбифом и томатным песто,"Ростбиф, томаты ""Черри"", руккола, сыр ""Пармезан"", томатный песто."
883,70000001024853369,Цезарь с креветками,"Креветки, томаты «Черри», салат айсберг, сухари, соус «Цезарь», сыр «Пармезан»"
884,70000001024853369,Салат с лососем и авокадо,"Авокадо, слабосоленый лосось, руккола, творожный сыр, черри, кунжут, заправка."
885,70000001024853369,Салат с лососем и соусом гуакамоле,"Лосось слабосоленый, фрилис, базилик, яйцо, гуакамоле, лимон"
886,70000001024853369,Куриный бульон,"Куриное филе, яйцо, сухари."
887,70000001024853369,Сливочный суп с лососем,"Копченый лосось, картофель, томат, лук, сливки."
888,70000001024853369,Солянка,"Копченая говядина, копченая свинина, томат, маринованный огурец, оливки, лук, лимон, сметана."
889,70000001024853369,Кукурузный крем-суп,"Кукуруза консервированная, кукуруза на гриле, кокосовое молоко, чеснок, лук репка."
890,70000001024853369,Суп с говядиной и овощами,"Говядина, картофель, морковь, перец болгарский, томаты, кинза."
891,70000001024853369,Мексиканский суп,"Говядина, консервированная кукуруза и фасоль, томатный соус."
892,70000001024853369,КурБургер,"Пшеничная булочка, куриное филе, сыр чеддер, свежий огурчик, томат, лист салата, соус тар-тар, лучок."
893,70000001024853369,Бургер с рваной свининой,"Классическая булочка, рваная свинина, салат айсберг, маринованные огурчики, соус BBQ, томат."
894,70000001024853369,Бургер Пикантный,"Классическая булочка, сочная котлета свинина/говядина, сыр чеддер, томат, сушеный жареный лук, салат Айсберг, халапеньо, соус."
895,70000001024853369,Бургер с сыром и беконом,"Сочная котлета (свинина/говядина), сыр чеддер, бекон, свежий огурчик, томат, лист салата, соус, лучок."
896,70000001024853369,Бифбургер,"Сочная котлета из мраморной говядины, сыр чеддер, маринованный огурчик, салат айсберг, томат, соус, лучок."
897,70000001024853369,Бургер с пряной клюквой,"Классическая булочка, котлета из мраморной говядины, сыр Дорблю, бекон, руккола, томат, клюквенный соус."
898,70000001024853369,Бургер с бифштексом,"Классическая булочка, бифштекс из мраморной говядины, сыр чеддер, томат, салат Айсберг, карамелизированный лук, грибной соус."
899,70000001024853369,Джекбургер,"Черная, угольная булочка, котлета из мраморной говядины, бекон, помидор, сыр чеддер, луковые кольца фри, салат Айсберг, соус Jack Daniels."
900,70000001024853369,Дорада,"Морской карась целиком. Нежное и вкусное, диетическое белое мясо. Вес 250-450 г. Цена указана за 100 г.Вес указан в сыром виде. Вес готового блюда зависит от жирности мяса."
901,70000001024853369,Куриные котлеты,Нежные и сочные котлетки из белого куриного филе.
902,70000001024853369,Куриные крылья 4шт,"Сочные и ароматные куриные крылышки, в классическом, сладком чили или пикантном маринаде. Прекрасно подходят к пиву."
903,70000001024853369,Сочная куриная грудка,"Нежное куриное филе, приготовленное в фирменном сметанном маринаде. Очень сочное и мягкое.Вес указан в сыром виде. Вес готового блюда зависит от жирности мяса."
904,70000001006338388,Бизнес-ланч с 13 по 16 июня,"СалатыСалат с редисом (с маслом или сметаной на Ваш выбор) (150 гр.) - 110р.Салат с Ростбифом и яйцом (130 гр.) - 150р.Салат ""Винегрет"" (150 гр.) - 80р.Салат ""Цезарь с курицей"" (130 гр.) - 140р.Салат с Сёмгой и овощами (140 гр.) - 180р.СупыОкрошка (250 мл.) - 150р.Уха из семги и муксуна (300 мл.) - 180р.Бульон с яйцом (300 мл.) - 90р.Солянка (300 мл.) - 180р.Горячие блюдаСвинина в кисло-сладком соусе (150 гр.) - 180р.Биточек мясной с грибным соусом (120/30 гр.) - 170р.Филе кижуча жареное с соусом Тар-Тар (130/30 гр.) - 250р.Стейк из говяжей вырезки с счоусом BBQ (100/20 гр.) - 260р.Куриная грудка фаршированная беконом и сыром (150 гр.) - 160р.ГарнирыКартофель фри (130 гр.) - 80р.Картофельное пюре (150 гр.) - 80р.Рис с ароматными травами (150 гр.) - 70р.Рис с жаренными шампиньонами (150 гр.) - 70р.Гречневая каша с шампиньонами (150 гр.) - 80р.Свежие овощи (томаты, огурец, сладкий перец) (150 гр.) - 90р.НапиткиМорс клюквенно-брусничный (250 мл.) - 60р.Сок ""Rioba"" в ассортименте (250 мл.) - 80р.Чай ""Юлиус"" (черный, зеленый) (180 мл.) - 35р.Кофе Эспрессо (30 мл.) - 60р.Кофе Американо (70 мл.) - 60р.Блины (топленое масло, мёд, сметана, сгущенка на Ваш выбор) (150 гр.) - 110р.Мороженное (ассортимент подскажет официант) (100/30 гр.) - 90р.Чизкейк творожный (ассортимент подскажет официант) (85/30 гр.) - 150р.Хлеб пшеничный/ржаной (20 гр.) - 8р."
905,70000001006338388,Теплый салат в азиатском стиле с говядиной,Теплый салат в азиатском стиле с говядиной
906,70000001006338388,Теплый салат с морепродуктами,"Микс-салат, помидоры черри, лук красный, креветки, мидии, кальмары"
907,70000001006338388,Салат с рукколой и теплым языком,"Говяжий язык, руккола, свежий огурец, сыр «Пармезан», с томатами «черри», и имбирной заправкой"
908,70000001006338388,Салат с ростбифом,"Сочный ростбиф с рукколой, с хрустящими листьями салата, свежим огурцом и томатами. Подается с отварным картофелем и горчичным соусом"
909,70000001006338388,Салат Цезарь,"Сочные листья салата, заправленные соусом с хрустящими крутонами, томатами «черри», сдобренные сыром «Пармезан». Добавки: Куриное филе запеченное (60) 110р / Креветки жареные (50) 270р / Семга присоленная (50) 300р."
910,70000001006338388,Салат с креветками и бальзамическим соусом,"Жареные креветки, авокадо, салат ""Айсберг"" и ""Ромен"", сыр ""Пармезан"". Заправляется бальзамическим соусом."
911,70000001006338388,Салат с семгой и горчично-имбирным соусом,"Ломтики присоленной семги, авокадо и листьев салата, заправленные горчично-имбирным соусом"
912,70000001006338388,Салат с угрем и ореховым соусом,"Сочетания нежного копченого угря, помидор ""Черри"", свежего огурца, рукколы и оливок с ореховым соусом"
913,70000001006338388,"Тигровые креветки, жареные с тимьяном (100гр)","Рекомендуем с соусом ""Оливково-чесночный""."
914,70000001006338388,"Пивной сэт ""Голд""","Сырные палочки, луковые кольца, гренки чесночные, сырные шарики, соус сливочно-лимонный"
915,70000001006338388,Мясное ассорти к пиву,"Куриные крылышки, говядина фри, куриные наггетсы, соус тар-тар"
916,70000001006338388,Луковые кольца,
917,70000001006338388,Говядина фри,
918,70000001006338388,"Крылья ""ВВ""","Куриные крылья, маринованные в остром фирменном маринаде, обжаренные во фритюре. Рекомендуем с соусом ""Барбекю"""
919,70000001006338388,Куриные наггетсы,
920,70000001006338388,Сырные шарики,
921,70000001006338388,Сырные палочки,
922,70000001006338388,Гренки чесночные,
923,70000001006338388,Ассорти из вяленого мяса,"Сердце оленя, оленина шестная, мясо марала, солонина из говядины, сыр косичка."
924,70000001006338388,Сердце оленя варено-копченое,
925,70000001006338388,Оленина шестная сыровяленая,
926,70000001006338388,Мясо марала вяленое,
927,70000001006338388,Солонина из говядины,
928,70000001006338388,Карпаччо из курицы,
929,70000001006338388,Стерлядь горячего копчения,Весовое блюдо
930,70000001006338388,Рыба Камчатки (асс-т подскажет официант 100гр),
931,70000001006338388,Фисташки,
932,70000001006338388,"Щука копченая (кубики, филе)",
933,70000001006338388,Сухарики пшеничные,
934,70000001006338388,Сухарики ржаные,
935,70000001006338388,Солянка мясная сборная,
936,70000001006338388,Уха из семги,
937,70000001006338388,"Бульон говяжий с зеленью, яйцом и сухариками",
938,70000001006338388,"Муксун, запеченный с овощами","Нежное филе муксуна, запеченное в фольге с цукини, томатами ""черри"", сладким перцем"
939,70000001006338388,Томленые телячьи щечки,Томленые телячьи щечки с винным соусом и картофельным пюре
940,70000001006338388,Уши свиные запеченные,"Весовое блюдо. Свиные уши, отваренные с пивом, запеченные в пряном соусе."
941,70000001006338388,Картофель жареный с телятиной белыми грибами,"Картошка жареная на раскаленной сковороде, с нежнейшей телятиной, луком и ароматными белыми грибами."
942,70000001006338388,Ребра свиные запеченные в томатном соусе,Весовое блюдо. Подается с миксом из свежих овощей и картофелем.
943,70000001006338388,Мясное ассорти,"Ростбиф, говяжий язык, солонина из говядины, карпаччо из курицы, овощной микс, хрен, сливочный соус.300 / 60 / 50 гр."
944,70000001006338388,Язык с хреном,
945,70000001006338388,Ростбиф с имбирной заправкой,
946,70000001006338388,Сырное ассорти,6 видов сыра с орехами и медом
947,70000001006338388,Овощное ассорти,"свежие томаты, огурцы, сочные листья салата, подаются со сметанно-перечным соусом"
948,70000001006338388,"Ассорти ""под водку"" для компании","Белые грибы маринованные, сало соленое, сало копченое, квашеная капуста, огурцы маринованные и картофель «в мундире» . Подается с ядреной горчицей"
949,70000001006338388,Закуска из квашеной капусты с маслом и луком,
950,70000001006338388,"Стейк ""Рибай""","Весовое блюдо, вес сырого продукта. Из толстого края . Овальный стейк с выраженной мраморностью и ""глазком"" жира примерно посередине . Нежное и вкусное мясо . Средний вес 350-400 . Рекомендуемая степень прожарки: Medium, Medium well .Подается с миксом из свежих овощей, картофелем и соусом ""BBQ"" (70/50/50)"
951,70000001006338388,"Стейк ""Стриплойн"" (""Сирлойн"", ""Нью-Йорк"")","(100) весовое блюдо, вес сырого продукта. Из тонкого края . Стейк вытянутой формы со слоем жира по одному краю . Хорошая мраморность, мясо более постное по сравнению с рибаем . Средний вес 350-400 . Рекомендуемая степень прожарки:Средне-редкий, средний . Подается с миксом из свежих овощей, картофелем и соусом ""BBQ"" (70/50)"
952,70000001006338388,Мясное ассорти-гриль малое для компании,"Шашлык из курицы, шашлык из свинины, шашлык из говядины, говяжий язык на гриле, шашлык из баранины.1200/350 гр."
953,70000001006338388,Мясное ассорти-гриль большое для компании,"Купаты домашние, купаты из баранины, шашлык из курицы, шашлык из свинины, шашлык из говядины, шашлык из баранины, язык на гриле. Подается с картофелем фри и миксом из свежих овощей.1800/490/300 гр."
954,70000001053657643,Комплексный обед за 260 рублей,Комплексный обед за 260 рублейСалатБорщВторое блюдоМучное изделиеНапиток
955,70000001053657643,Работа с корпоративными клиентами,
956,70000001053657643,Составь рацион питания для себя,У каждой позиции на сайте прописано КБЖУ
957,70000001053657643,Каждый день новое меню,
958,70000001053657643,Кейтеринг,Выездное обслуживание и просто доставка
959,70000001053657643,Фудтрак в городе,"Наш Фудтрак ""Саша Варит"" в городе"
960,70000001053657643,Удобное оформление заказа,Через сайт Edatomsk.ruПо номеру телефона 710-210Через почту mail@edatomsk.ruЧерез лист заказа на сайте
961,70000001053657643,Я-новенький,"Укажи в строке промокод ""я-новенький"" и получи десерт в подарок к первому заказу*Акция действует для новых клиентов"
962,70000001053657643,Десерт для пользователей 2гис,"В строку промокод напиши ""2гис"" и получи десерт!*Разовое предложение"
963,70000001053657643,Вкусное Комбо,
964,70000001059971139,Крылья BBQ Мини 200 гр.,"Крылья BBQ МиниКуриные крылья в панировке, поливаются пикантным соусом ""Kannam BBQ"" с приятным ароматом дымка. Посыпаются хрустящим кранч луком"
965,70000001059971139,Крылья BBQ Стандарт 400 гр.,"Куриные крылья в панировке, поливаются пикантным соусом ""Kannam BBQ"" с приятным ароматом дымка. Посыпаются хрустящим кранч луком"
